sequence,pattern_55,pattern_46,pattern_34,pattern_28,pattern_19,pattern_10,pattern_4,pattern_1,pattern_52_52,pattern_49_49,pattern_43_43,pattern_40_40,pattern_37_37,pattern_31_31,pattern_25_25,pattern_22_22,pattern_16_16,pattern_13_13,pattern_7_7,session_id
40,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
52,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
51,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
49,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
55,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
34,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
52,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
34,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
55,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
34,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
34,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
52,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
37,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
36,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
9,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
49,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
9,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
49,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
52,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
52,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
51,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
55,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
40,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
34,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
33,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
55,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
54,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
55,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
54,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
56,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
55,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
34,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
55,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
43,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
49,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
49,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
37,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
34,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
34,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
34,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
55,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
43,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
52,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
43,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
9,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
52,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
49,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
43,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
46,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
45,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
46,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
9,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
49,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
48,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,217
10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
16,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
43,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
45,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
31,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
16,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
46,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,218
7,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
43,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
52,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
52,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
55,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
52,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
40,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
37,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
37,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
37,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
37,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,219
13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
19,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
40,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
55,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
49,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
49,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
40,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
49,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
36,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
38,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
43,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
43,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
43,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
34,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
34,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
34,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
40,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
36,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
55,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
51,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
19,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
55,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
49,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
40,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
55,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
19,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
40,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
43,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
46,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
19,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
55,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
55,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
52,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
43,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
34,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
34,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
33,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
40,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
39,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
37,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
40,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,220
49,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
13,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
40,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
31,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
37,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
10,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
40,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
49,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
7,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
55,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
34,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
34,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
22,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
22,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
22,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
22,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
22,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
13,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
22,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
13,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
4,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
37,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
25,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
28,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
52,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
52,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
28,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
40,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
7,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
40,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
37,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,221
